protein1	protein2	ColorSim	ECC	Pfam	SeqSim	AnnSim
P06245	A1ZBL7	0.0813465341	3	0.5	0.1308569016	0.175
P06245	A1ZBL9	0.0813465341	3	0.33333334	0.1183859916	0.175
P06245	Q9V8V8	0.0813465341	3	0.33333334	0.1444496052	0.175
P06245	A1ZBM1	0.0813465341	3	0.5	0.1290054099	0.175
P06245	Q0E915	0.0813465341	3	0.5	0.1260162602	0.175
P06245	A1ZBL5	0.0813465341	3	0.33333334	0.1487523992	0.175
P06245	Q96L34	0.2498172198	3	0.33333334	0.1517681729	0.419
P06245	Q8CIP4	0.2615375982	3	0.33333334	0.1492753623	0.419
P06245	P11798	0.2246195677	3	0.5	0.1763647271	0.399
P06245	Q00168	0.1724663112	3	0.5	0.1581027668	0.325
P06245	P53355	0.3354497354	3	0.33333334	0.0663480461	0.449
P06245	Q8NEV4	0.2666666667	3	0.33333334	0.0586145648	0.4
P06245	Q8K3H5	0.2666666667	3	0.33333334	0.0580628803	0.4
P06245	Q03497	0.21875	3	0.5	0.0970684039	0.356
P06245	Q5R8X7	0.3833333333	3	1	0.0907949791	0.47
P06245	O43283	0.3833333333	3	1	0.0908329845	0.47
P06245	Q10407	0.2222222222	3	1	0.0768424729	0.327
P06245	P53599	0.3103174603	3	1	0.0576872188	0.407
P06245	O42844	0.3400793651	3	1	0.131391201	0.449
P06245	Q16584	0.2035714286	3	0.5	0.1052104208	0.308
P06245	Q55D99	0.1699249752	3	0.5	0.1362738644	0.31
P06245	Q12852	0.2795918367	3	1	0.1034170854	0.39
P06245	Q9H1R3	0.2079188713	3	1	0.1206349206	0.374
P06245	Q8WZ42	0.2047619048	3	0.16666667	0.0044257183	0.416
P06245	A2ASS6	0.1328282828	3	0.2	0.0043645105	0.301
P06245	P08018	0.2068783069	2	1	0.1	0.306
P06245	P10676	0.1582010582	3	0	0.0542975207	0.312
P06245	P47811	0.1482993197	3	1	0.1377746279	0.242
P06245	P24941	0.1568426772	3	1	0.1391902215	0.291
P06245	Q8CBF3	0.5416666667	2	0	0.0676548841	0.598
P06245	Q9Y884	0.3333333333	2	1	0.1261151079	0.437
P06245	P11802	0.1646825397	3	1	0.1349606299	0.31
P06245	Q05397	0.1180555556	2	0	0.0600361011	0.223
P06245	P15442	0.2713188692	3	0.5	0.0417503218	0.446
P06245	P28482	0.1203007519	3	1	0.1161616162	0.208
P06245	P07948	0.235260771	2	0	0.0943718022	0.403
P06245	P00546	0.1026303855	3	1	0.1263803681	0.27
P06245	Q03957	0.1345710592	3	1	0.0936745256	0.254
P06245	P42683	0.1912275132	2	0	0.0928896473	0.393
P06245	P06784	0.4	2	1	0.0979318735	0.654
P06245	Q9WV60	0.2035714286	3	1	0.1066577896	0.296
P06245	P49841	0.2146464646	3	1	0.1065868263	0.347
P06245	O14098	0.2127671488	3	1	0.0954491018	0.524
P06245	Q62120	0.156959707	2	0	0.0526735304	0.252
P06245	P04629	0.253968254	2	0	0.0718622565	0.381
P06245	P00519	0.1417975087	2	0	0.0560115191	0.304
P06245	Q54QQ1	0.1221832912	3	1	0.0840780688	0.245
P06245	Q8IR79	0.1530935926	3	0	0.0525348758	0.364
P06245	Q9ERH7	0.130416465	3	1	0.0525602907	0.263
P06245	P17157	0.1259462759	3	1	0.115048909	0.229
P06245	P54199	0.3053926166	2	1	0.0696	0.472
P06245	P48025	0.0755555556	2	0	0.0770149254	0.149
P06245	P43405	0.0673234811	2	0	0.0767177459	0.132
P06245	P48609	0.3214285714	3	1	0.1141212586	0.482
P06245	P16892	0.2323081445	3	1	0.1045486354	0.436
P06245	Q95KR7	0.1912275132	2	0	0.0849346219	0.393
P06245	P06493	0.1953795305	3	1	0.1127203065	0.337
P06245	P48734	0.264263919	3	1	0.1128067485	0.419
P06245	P16056	0.156162465	2	0	0.0441757594	0.26
P06245	P51166	0.1934285203	3	1	0.1118644068	0.337
P06245	P06239	0.1428571429	2	0	0.0832764505	0.241
P06245	P06242	0.1952542607	3	1	0.1089272318	0.349
P06245	P49615	0.0302987661	3	1	0.1113338473	0.076
P06245	Q02399	0.0867333245	3	1	0.1113338473	0.188
P06245	Q5PXS1	0.1912275132	2	0	0.081409892	0.393
P06245	Q61851	0.1346153846	2	0	0.0659741459	0.246
P06245	P04551	0.159987716	3	1	0.1111535523	0.304
P06245	Q03114	0.0770962885	3	1	0.1093292213	0.17
P06245	P00533	0.0858915929	2	0	0.047005988	0.155
P06245	Q9QZ05	0.2465277778	3	0.33333334	0.0351407716	0.348
P06245	P12931	0.3265306122	2	0	0.0764214047	0.457
P06245	Q9QZR5	0.0929705215	3	1	0.0513653647	0.161
P06245	P06213	0.0912698413	2	0	0.0412721893	0.181
P06245	Q13627	0.2916666667	2	1	0.0682524272	0.425
P06245	Q61214	0.3888888889	2	1	0.0682524272	0.478
P06245	Q63470	0.3888888889	2	1	0.068219311	0.478
P06245	Q1LWJ4	0.1477272727	2	0	0.0396689498	0.265
P06245	Q6Q2A2	0.2007575758	2	0	0.0889554225	0.304
P06245	Q8UUY9	0.1477272727	2	0	0.079723225	0.265
P06245	P04626	0.0925324675	2	0	0.042554578	0.161
P06245	Q61006	0.2162131079	2	0	0.0538939519	0.476
P06245	Q5PQU0	0.1005639098	2	0	0.0357666373	0.177
P06245	P39073	0.1820657737	3	1	0.067963903	0.389
P06245	Q3ULJ6	0.117989418	2	0	0.0553661907	0.2
P06245	Q8C8K9	0.117989418	2	0	0.046614786	0.2
P06245	P08069	0.1197478992	2	0	0.0391251147	0.201
P06245	Q7TS86	0.117989418	2	0	0.0460415065	0.2
P06245	Q01887	0.3333333333	2	0	0.0673206278	0.503
P06245	Q6QJB7	0.117989418	2	0	0.0453076923	0.2
P06245	O17432	0.2054421769	3	1	0.0785280216	0.337
P06245	P50750	0.2277966375	3	1	0.0779211957	0.388
P06245	Q63116	0.0965367965	2	0	0.0426046869	0.168
P06245	Q62406	0.2738095238	3	0.5	0.0633966245	0.395
P06245	O00238	0.1171875	3	0.33333334	0.0591041303	0.205
P06245	Q04771	0.0701923077	3	0.33333334	0.0572953737	0.133
P06245	Q8K348	0.2348877666	3	0.33333334	0.0483542789	0.389
P06245	P51841	0.280952381	0	0.33333334	0.0271080139	0.433
P06245	P50582	0.1216225921	3	1	0.0460526316	0.245
P06245	Q02846	0.280952381	0	0.33333334	0.0286422578	0.433
P06245	P37173	0.09375	3	0.5	0.0390608324	0.158
P06245	P42356	0.3407692308	2	0	0.0122509538	0.433
P06245	P91634	0.0851648352	2	0	0.019666435	0.171
P06245	Q9UBF8	0.3407692308	2	0	0.0237043331	0.433
P06245	P39104	0.5166666667	2	0	0.0197214076	0.593
P22352	Q5RFG3	0.6	4	1	0.9931192661	0.75
P22352	Q4AEH5	0.6	4	1	0.9828178694	0.75
P22352	Q4AEH4	0.6	4	1	0.9734717416	0.75
P22352	P23764	0.8	4	1	0.9240506329	0.889
P22352	P46412	0.8430769231	4	1	0.9112903226	0.836
P22352	P37141	0.6	4	1	0.8965517241	0.75
P22352	Q91XR8	0.5479409479	3	1	0.2011682243	0.548
P22352	O88509	0.0666666667	1	0	0.0306498545	0.316
P22352	P00747	0.0976430976	0	0	0.0276723277	0.275
Q12461	P40454	0.5	4	1	0.1950286807	0.667
P04551	P24941	0.647516435	4	1	0.6655844156	0.818
P04551	P48734	0.4690247753	4	1	0.6471067645	0.664
P04551	P06493	0.4521670629	4	1	0.6433224756	0.643
P04551	P00546	0.3755188157	4	1	0.6340668297	0.668
P04551	P51166	0.3565962081	4	1	0.5323505324	0.54
P04551	P49615	0.1033797443	4	1	0.5295081967	0.235
P04551	Q02399	0.2783191653	4	1	0.5295081967	0.47
P04551	Q03114	0.2473948136	4	1	0.5278688525	0.437
P04551	P48609	0.3133333333	4	1	0.5008156607	0.481
P04551	P17157	0.2333748304	4	1	0.4840255591	0.527
P04551	P11802	0.5102457259	4	1	0.3922883487	0.763
P04551	P06242	0.3836382537	4	1	0.3455414013	0.572
P04551	P50750	0.2608317732	4	1	0.3025089606	0.447
P04551	O17432	0.3268653856	4	1	0.2955840456	0.546
P04551	O14098	0.199398068	4	1	0.2586315129	0.461
P04551	Q03957	0.243948987	4	1	0.2418772563	0.513
P04551	P16892	0.445236158	3	1	0.2766272189	0.666
P04551	P39073	0.2576254369	4	1	0.2093160377	0.475
P04551	P28482	0.1928733706	3	1	0.268907563	0.431
P04551	P47811	0.2634503952	3	1	0.2511244378	0.467
P04551	P49841	0.2629949947	3	1	0.2159887798	0.495
P04551	Q9WV60	0.3378053319	3	1	0.2161403509	0.536
P04551	P06782	0.2709145427	3	0.5	0.1252077562	0.51
P04551	Q96L34	0.1936672829	3	0.33333334	0.1158754467	0.339
P04551	Q8CIP4	0.2067334055	3	0.33333334	0.1138986453	0.339
P04551	Q63470	0.1727272727	2	1	0.1108870968	0.271
P04551	Q61214	0.1727272727	2	1	0.1109430156	0.271
P04551	Q13627	0.1753727754	2	1	0.1109430156	0.288
P04551	A1ZBL5	0.1697116443	3	0.33333334	0.1066268062	0.359
P04551	Q9V8V8	0.1697116443	3	0.33333334	0.1030828516	0.359
P04551	A1ZBL9	0.1697116443	3	0.33333334	0.0835294118	0.359
P04551	A1ZBM1	0.1697116443	3	0.5	0.0911435942	0.359
P04551	Q0E915	0.1697116443	3	0.5	0.0885438523	0.359
P04551	A1ZBL7	0.1697116443	3	0.5	0.0920593368	0.359
P04551	Q9QZR5	0.1842734527	3	1	0.0731534091	0.417
P04551	Q10407	0.2800935361	3	1	0.071787509	0.518
P04551	Q9ERH7	0.2607737437	3	1	0.0673898305	0.453
P04551	Q55D99	0.2784347366	3	0.5	0.1295423024	0.48
P04551	P06784	0.1662131519	2	1	0.1147415444	0.374
P04551	P54199	0.2185535113	2	1	0.0877929688	0.443
P04551	P05132	0.1835538031	3	0.5	0.1324404762	0.336
P04551	P22694	0.1780997504	3	1	0.1311524164	0.439
P04551	P34099	0.2051608327	3	1	0.127826087	0.378
P04551	Q03497	0.306299186	3	0.5	0.0788127413	0.577
P04551	P00517	0.1129405746	3	0.5	0.1283271375	0.208
P04551	P68181	0.1302999179	3	1	0.1271375465	0.262
P04551	Q00168	0.2198542292	3	0.5	0.0991735537	0.379
P04551	Q02111	0.1704850629	3	0.33333334	0.0782440907	0.404
P04551	P41743	0.2397143994	3	0.25	0.0922228351	0.494
P04551	P11798	0.2827733285	3	0.5	0.1044025157	0.466
P04551	Q9Y884	0.272950679	2	1	0.1242955065	0.478
P04551	P17252	0.151841289	3	0.25	0.0807521029	0.371
P04551	Q19266	0.2166556975	3	0.25	0.088998358	0.379
P04551	P53355	0.2358504846	3	0.33333334	0.0440517241	0.468
P04551	Q05513	0.2152753395	3	0.25	0.0863021115	0.444
P04551	P15442	0.2159928611	3	0.5	0.0417542017	0.438
P04551	Q8K3H5	0.1763636364	3	0.33333334	0.0408585467	0.307
P04551	P53599	0.2691551557	3	1	0.0425715829	0.423
P04551	P54644	0.2301845562	3	0.33333334	0.103654485	0.37
P04551	Q62120	0.2466185471	2	0	0.0530334015	0.484
P04551	P25098	0.1919192111	3	0.33333334	0.0744753538	0.423
P04551	Q8NEV4	0.1763636364	3	0.33333334	0.0392857143	0.307
P04551	P08018	0.2814509592	2	1	0.0806588735	0.448
P04551	Q02156	0.1887613096	3	0.25	0.0713814239	0.448
P04551	Q8IR79	0.1908127966	3	0	0.0526205451	0.343
P04551	P34947	0.186850139	3	0.5	0.0838073128	0.428
P04551	A2ASS6	0.2180701279	3	0.2	0.0032518888	0.394
P04551	P36583	0.2615661662	3	0.25	0.0569620253	0.543
P04551	Q8WZ42	0.2981778633	3	0.16666667	0.0031637717	0.457
P04551	P36582	0.1952738276	3	0.2	0.0576938693	0.485
P04551	P24583	0.3205131396	3	0.2	0.0489831093	0.567
P04551	Q61006	0.1795901134	2	0	0.059991442	0.35
P04551	P50582	0.5215217164	3	1	0.0839018552	0.724
P04551	Q9H1R3	0.1706233768	3	1	0.0831061055	0.294
P04551	Q54QQ1	0.25684658	3	1	0.0735294118	0.514
P04551	P07948	0.241644914	2	0	0.08156956	0.446
P04551	Q9V3I5	0.2291481676	3	0.5	0.0478549006	0.436
P04551	P00519	0.2829661329	2	0	0.047204739	0.57
P04551	Q5R8X7	0.2127456858	3	1	0.0586251621	0.398
P04551	O00238	0.1773929182	3	0.33333334	0.0825822168	0.385
P04551	Q61851	0.178657486	2	0	0.0649114409	0.453
P04551	O43283	0.2127456858	3	1	0.0588235294	0.398
P04551	P40376	0.2801798808	3	1	0.0828009828	0.469
P04551	Q12852	0.2281262534	3	1	0.0702561422	0.437
P04551	P00533	0.1798532938	2	0	0.0456128371	0.401
P04551	O95835	0.6667429472	3	0.33333334	0.0488055862	0.82
P04551	Q95KR7	0.228164521	2	0	0.0778834721	0.404
P04551	P42683	0.228164521	2	0	0.0765020821	0.404
P04551	P06239	0.1801896857	2	0	0.0760261749	0.396
P04551	Q5PXS1	0.228164521	2	0	0.075980975	0.404
P04551	O42844	0.4016652283	3	1	0.0781931464	0.625
P04551	Q16584	0.3563834797	3	0.5	0.0656591975	0.549
P04551	P12931	0.2275937898	2	0	0.0726849156	0.493
P04551	Q1LWJ4	0.1749478527	2	0	0.0359498103	0.362
P04551	P16056	0.2293433101	2	0	0.0369342185	0.439
P04551	Q5PQU0	0.1458502602	2	0	0.0361727654	0.376
P04551	Q8CBF3	0.1443456228	2	0	0.047220047	0.314
P04551	Q8UUY9	0.1796869828	2	0	0.0750788644	0.383
P04551	P06213	0.1459550784	2	0	0.0357856494	0.338
P04551	Q9QZ05	0.2816232678	3	0.33333334	0.0312317106	0.522
P04551	Q6Q2A2	0.2633618343	2	0	0.0820476858	0.427
P04551	P48025	0.1375008632	2	0	0.0613554061	0.33
P04551	P43405	0.1264903744	2	0	0.0611510791	0.307
P04551	P08069	0.1836904635	2	0	0.0359649123	0.421
P04551	Q05397	0.1970302492	2	0	0.0420349053	0.399
P04551	Q04771	0.1578573358	3	0.33333334	0.0662523306	0.329
P04551	Q3ULJ6	0.1772385868	2	0	0.053008596	0.401
P04551	Q8C8K9	0.1772385868	2	0	0.0445246691	0.401
P04551	Q7TS86	0.1772385868	2	0	0.043960396	0.401
P04551	Q63116	0.1625393722	2	0	0.0433095804	0.365
P04551	P10676	0.2311669031	3	0	0.0307908809	0.409
P04551	Q6QJB7	0.1772385868	2	0	0.0432025367	0.401
P04551	P04626	0.1513300082	2	0	0.0358957219	0.366
P04551	Q8K348	0.2416205147	3	0.33333334	0.0666248432	0.384
P04551	P04629	0.2648158094	2	0	0.0466666667	0.479
P04551	Q62406	0.2058932026	3	0.5	0.0542056075	0.431
P04551	P51841	0.2283180184	0	0.33333334	0.0324024347	0.429
P04551	Q01887	0.1233241943	2	0	0.0504979496	0.254
P04551	P37173	0.1386349634	3	0.5	0.0445186422	0.334
P04551	Q02846	0.2283180184	0	0.33333334	0.0278192534	0.429
P04551	P10819	0.122972583	0	0	0.0358905937	0.259
Q5RFL1	O14773	0.5	4	1	0.9812870835	0.667
Q5RFL1	Q5IS74	1	4	1	0.9771689498	1
Q5RFL1	Q60HH1	1	4	1	0.9613309353	1
Q5RFL1	Q9XSB8	0.6666666667	4	1	0.8912037037	0.8
Q5RFL1	Q9EQV6	0.6666666667	4	0.5	0.8714412811	0.8
Q5RFL1	O89023	0.6666666667	4	0.5	0.8821626617	0.8
Q5RFL1	P17157	0.086996337	0	0	0.0315242494	0.228
P48025	P43405	0.8571428571	4	1	0.9051756706	0.92
P48025	Q05397	0.2255738712	4	0.33333334	0.126104891	0.426
P48025	P00519	0.189813622	4	0.5	0.1172839506	0.389
P48025	P00533	0.4206735478	3	0.25	0.1115702479	0.669
P48025	P04626	0.3622207102	3	0.2	0.1053344165	0.598
P48025	Q8CBF3	0.0775869906	3	0.2	0.1192012289	0.18
P48025	P06239	0.2615012601	4	0.6666667	0.1616288833	0.529
P48025	Q5PXS1	0.1116841361	4	0.6666667	0.1607217793	0.311
P48025	Q95KR7	0.1116841361	4	0.6666667	0.1590432228	0.311
P48025	P42683	0.1116841361	4	0.6666667	0.1586901763	0.311
P48025	Q61006	0.0739696481	3	0.25	0.1152073733	0.21
P48025	P07948	0.142166143	4	0.6666667	0.144355854	0.309
P48025	P12931	0.1975952381	4	0.6666667	0.141439206	0.353
P48025	Q8UUY9	0.1274838902	3	0.5	0.1496062992	0.307
P48025	Q62120	0.3063989433	4	1	0.0916093535	0.509
P48025	Q1LWJ4	0.1183473823	3	0.2	0.0804263566	0.289
P48025	P08069	0.3067431086	3	0.2	0.0847675315	0.529
P48025	P06213	0.3492481538	3	0.2	0.0809190809	0.52
P48025	Q6Q2A2	0.2072684655	3	0.5	0.1518570757	0.367
P48025	Q61851	0.2095924031	3	0.25	0.1139784946	0.424
P48025	P16056	0.2113078728	3	0.2	0.0801992528	0.394
P48025	P04629	0.2017698413	3	0.33333334	0.1066760862	0.376
P48025	Q8C8K9	0.2895955017	3	0.33333334	0.0873512837	0.56
P48025	Q7TS86	0.2895955017	3	0.33333334	0.0864848109	0.56
P48025	Q3ULJ6	0.2895955017	3	0.33333334	0.0998211091	0.56
P48025	Q6QJB7	0.2895955017	3	0.33333334	0.0859181141	0.56
P48025	Q01887	0.0499193404	3	0.33333334	0.1117109635	0.117
P48025	Q63116	0.3423551433	3	0.33333334	0.0836690425	0.583
P48025	Q5PQU0	0.2764140443	3	0.25	0.0629491945	0.534
P48025	Q16584	0.2434999797	2	0	0.0923664122	0.405
P48025	Q12852	0.2010618271	2	0	0.090283091	0.4
P48025	Q5R8X7	0.1476633528	2	0	0.0759787658	0.287
P48025	O43283	0.1476633528	2	0	0.0760039827	0.287
P48025	Q96L34	0.083129028	2	0	0.0704887218	0.182
P48025	Q8CIP4	0.0828997345	2	0	0.0695991091	0.182
P48025	Q54QQ1	0.1343864074	2	0	0.0696616103	0.336
P48025	A1ZBL9	0.1308605248	2	0	0.0547216241	0.36
P48025	Q0E915	0.1308605248	2	0	0.0576848249	0.36
P48025	A1ZBM1	0.1308605248	2	0	0.0587710605	0.36
P48025	A1ZBL7	0.1308605248	2	0	0.0593050451	0.36
P48025	Q9V8V8	0.1308605248	2	0	0.0636298163	0.36
P48025	A1ZBL5	0.1308605248	2	0	0.0652511078	0.36
P48025	Q9H1R3	0.0687469639	2	0	0.0693467337	0.189
P48025	Q10407	0.1270695971	2	0	0.0484657299	0.272
P48025	P17252	0.2958005172	2	0	0.0599926525	0.545
P48025	Q8K3H5	0.1029157509	2	0	0.0342162872	0.203
P48025	P36582	0.1536032713	2	0	0.0486725664	0.289
P48025	Q8NEV4	0.1029157509	2	0	0.0339101862	0.203
P48025	P36583	0.1841703172	2	0	0.0478476308	0.358
P48025	P41743	0.2078545129	2	0	0.0580747812	0.375
P48025	Q55D99	0.1135799339	2	0	0.0686420905	0.265
P48025	P08018	0.1679109603	3	0	0.0564847077	0.346
P48025	Q02111	0.1571875315	2	0	0.0518024513	0.308
P48025	Q9Y884	0.1133073593	3	0	0.0720953327	0.231
P48025	P34099	0.0790707071	2	0	0.0680922633	0.2
P48025	Q8IR79	0.0713691404	2	0.25	0.0407241089	0.186
P48025	P48609	0.0820923757	2	0	0.0709392839	0.174
P48025	P53355	0.1496135582	2	0	0.031690983	0.281
P48025	P68181	0.0646802721	2	0	0.0675953079	0.138
P48025	P22694	0.1642517007	2	0	0.0672043011	0.308
P48025	Q03114	0.168862886	2	0	0.0701717855	0.448
P48025	P51166	0.1077125704	2	0	0.0693548387	0.255
P48025	Q03957	0.1401710233	2	0	0.0567498942	0.33
P48025	P06493	0.1221099614	2	0	0.0696734059	0.244
P48025	P49615	0.1384509361	2	0	0.0687662676	0.382
P48025	Q02399	0.168862886	2	0	0.0687662676	0.446
P48025	P48734	0.105111945	2	0	0.0689315353	0.238
P48025	P24583	0.1940454545	2	0	0.0370905053	0.321
P48025	P28482	0.3101335906	2	0	0.0670646766	0.505
P48025	P05132	0.1108124655	2	0	0.064205379	0.226
P48025	Q19266	0.1279594067	2	0	0.0516613924	0.298
P48025	P40376	0.1204002008	2	0	0.0572348647	0.277
P48025	P00517	0.046192737	2	0	0.0640273705	0.091
P48025	O14098	0.0695153952	2	0	0.0575850044	0.205
P48025	P54644	0.1025173847	2	0	0.0600634633	0.268
P48025	P06782	0.1907344069	2	0	0.0527134876	0.34
P48025	Q9V3I5	0.1822041589	2	0	0.0375560538	0.396
P48025	Q05513	0.1439171408	2	0	0.0501962323	0.255
P48025	P24941	0.1394413242	2	0	0.067563373	0.313
P48025	P17157	0.1752159369	2	0	0.0684075781	0.392
P48025	P00546	0.1889887972	2	0	0.0655082988	0.403
P48025	Q03497	0.1815770152	2	0	0.043310494	0.42
P48025	Q02156	0.1467991164	2	0	0.0458540043	0.299
P48025	O17432	0.1179961836	2	0	0.0603800475	0.262
P48025	P16892	0.1210609835	2	0	0.0602045787	0.309
P48025	P50750	0.0876803022	2	0	0.0596851145	0.237
P48025	P11802	0.1828904496	2	0	0.0644139388	0.382
P48025	P34947	0.1500946197	2	0	0.0498762376	0.297
P48025	P06784	0.0610793651	3	0	0.0514550265	0.215
P48025	Q62406	0.1621933622	2	0	0.0458333333	0.3
P48025	Q8WZ42	0.1209652052	2	0	0.002528525	0.266
P48025	O42844	0.1085614308	2	0	0.0493928881	0.264
P48025	A2ASS6	0.1149703966	2	0	0.0024778646	0.278
P48025	Q00168	0.0890465923	2	0	0.0479331942	0.23
P48025	Q9ERH7	0.1730231691	2	0	0.0302656806	0.368
P48025	P10676	0.1129262604	2	0.25	0.0278796427	0.272
P48025	Q9QZR5	0.2783329107	2	0	0.0308785897	0.516
P48025	O00238	0.1811154276	2	0	0.047503201	0.394
P48025	P06242	0.1164120481	2	0	0.0563106796	0.271
P48025	P47811	0.2210644931	2	0	0.0556265356	0.393
P48025	P25098	0.2635931341	2	0	0.0392	0.426
P48025	P11798	0.1139201848	2	0	0.0457442165	0.268
P48025	Q04771	0.241041241	2	0	0.0423376623	0.461
P48025	P51841	0.1587619048	1	0	0.0300801374	0.277
P48025	O95835	0.1543321425	2	0	0.0299532437	0.345
P48025	Q9WV60	0.1751562737	2	0	0.0468955786	0.338
P48025	P49841	0.2467049899	2	0	0.0468735308	0.391
P48025	P53599	0.1280640369	2	0	0.022757211	0.248
P48025	P54199	0.0596486696	3	0	0.0339032375	0.165
P48025	P29351	0.2763980139	0	0.33333334	0.0367363027	0.54
P48025	Q61214	0.12	2	0	0.0307004471	0.214
P48025	Q63470	0.12	3	0	0.030689013	0.214
P48025	Q13627	0.1212698413	2	0	0.0307004471	0.232
P48025	P37173	0.2314956394	2	0	0.0331465172	0.475
P48025	Q9QZ05	0.132763397	2	0	0.0193273543	0.319
P48025	Q8K348	0.0862376784	2	0	0.0363834423	0.214
P48025	P39073	0.0859158607	2	0	0.0335419274	0.241
P48025	P15442	0.095556294	2	0	0.0169882457	0.211
P48025	Q02846	0.1587619048	1	0	0.0234750462	0.277
P48025	P53396	0.0977893218	1	0	0.0166619519	0.194
P97857	O75173	0.4922325103	4	1	0.4251207729	0.72
P97857	O14672	0.1203997648	3	0.4	0.0386848341	0.269
P97857	O35598	0.1396035208	3	0.4	0.0378346573	0.293
P97857	Q10741	0.1805996473	3	0.4	0.0368592593	0.359
P97857	Q8JIY1	0.2	3	0.2	0.0331946508	0.358
P97857	Q10743	0.1805996473	3	0.2	0.0244346946	0.359
Q9UTN3	P53632	0.5067498365	3	1	0.2319634703	0.679
Q9UTN3	P48561	0.4898938622	3	1	0.1901840491	0.666
Q9UTN3	Q6PIY7	0.1538461538	4	0.5	0.0594395958	0.267
Q9UTN3	Q10295	0.1990524522	4	0.25	0.0300636943	0.442
Q9UTN3	P29468	0.2002637496	4	0.25	0.0300636943	0.419
Q9UTN3	P36120	0.111663977	0	0	0.0198496241	0.283
Q03503	P07347	0.6666666667	4	1	0.1006105006	0.8
Q03503	Q9USK8	0.2166666667	2	0	0.0120347155	0.317
Q03503	Q9H3H5	0.3095238095	1	0	0.0527173913	0.29
Q03503	Q5EA65	0.3095238095	1	0	0.0508992806	0.29
P47811	P28482	0.3724221875	4	1	0.4457831325	0.591
P47811	P16892	0.1863327497	4	1	0.416781293	0.439
P47811	P24941	0.2122792861	3	1	0.2781109445	0.432
P47811	P00546	0.2434032121	3	1	0.2580887886	0.479
P47811	P48734	0.1941889561	3	1	0.2580887886	0.358
P47811	P06493	0.1813607226	3	1	0.2578947368	0.34
P47811	O14098	0.1045608007	3	1	0.1982300885	0.328
P47811	P17157	0.2858273787	3	1	0.2503692762	0.517
P47811	P51166	0.2044345412	3	1	0.2532123961	0.388
P47811	P06242	0.2291894548	3	1	0.2437407953	0.411
P47811	Q03114	0.246109897	3	1	0.2511346445	0.456
P47811	P49615	0.1186996828	3	1	0.2496217852	0.266
P47811	Q02399	0.2233531866	3	1	0.2496217852	0.447
P47811	P48609	0.1427030753	3	1	0.2402108434	0.278
P47811	P50750	0.1388343984	3	1	0.1990647963	0.377
P47811	P11802	0.2374185171	3	1	0.2293436293	0.492
P47811	Q9WV60	0.3673880438	3	1	0.1971185331	0.545
P47811	P49841	0.3170770938	3	1	0.1969895288	0.502
P47811	Q03957	0.250951004	3	1	0.1592970522	0.499
P47811	O17432	0.2161934237	3	1	0.171314741	0.44
P47811	Q9ERH7	0.2204511613	3	1	0.0773263434	0.394
P47811	Q9QZR5	0.2605585846	3	1	0.0812200137	0.465
P47811	P39073	0.1480718023	3	1	0.1273637375	0.376
P47811	P06782	0.2684684394	3	0.5	0.1080230729	0.487
P47811	Q55D99	0.2103672674	3	0.5	0.1334196891	0.376
P47811	Q61214	0.1306122449	2	1	0.0978417266	0.212
P47811	Q63470	0.1306122449	2	1	0.0973154362	0.212
P47811	Q13627	0.1405328798	2	1	0.0973621103	0.265
P47811	Q10407	0.2536156021	3	1	0.0699445983	0.476
P47811	Q03497	0.290335897	3	0.5	0.0879944802	0.514
P47811	P00517	0.0997858836	3	0.5	0.1325501037	0.188
P47811	P05132	0.1596945001	3	0.5	0.1309820194	0.296
P47811	Q8CIP4	0.139108439	3	0.33333334	0.0904057279	0.295
P47811	Q96L34	0.1436860032	3	0.33333334	0.0920912179	0.295
P47811	P53355	0.2409857243	3	0.33333334	0.0507537688	0.406
P47811	P34099	0.1316348889	3	1	0.1242240216	0.331
P47811	A1ZBL9	0.191131679	3	0.33333334	0.0698340875	0.416
P47811	A1ZBM1	0.191131679	3	0.5	0.0758237232	0.416
P47811	Q0E915	0.191131679	3	0.5	0.074084507	0.416
P47811	A1ZBL5	0.191131679	3	0.33333334	0.0872925557	0.416
P47811	Q9V8V8	0.191131679	3	0.33333334	0.0845270891	0.416
P47811	A1ZBL7	0.191131679	3	0.5	0.0762740184	0.416
P47811	P68181	0.1139212828	3	1	0.1237733241	0.214
P47811	P54644	0.2307537658	3	0.33333334	0.1109520846	0.341
P47811	P22694	0.2207123797	3	1	0.1219073946	0.415
P47811	Q02111	0.1790933651	3	0.33333334	0.080045977	0.35
P47811	P42683	0.2079807581	2	0	0.0984856983	0.37
P47811	P11798	0.1388985089	3	0.5	0.1094562648	0.311
P47811	P06239	0.3338078031	2	0	0.0974200785	0.492
P47811	Q9H1R3	0.1413349669	3	1	0.0984348798	0.285
P47811	Q95KR7	0.2079807581	2	0	0.0958520179	0.37
P47811	P12931	0.2510279639	2	0	0.0942275976	0.452
P47811	P53599	0.2434952431	3	1	0.044426919	0.415
P47811	Q16584	0.232009967	3	0.5	0.0832756061	0.441
P47811	P07948	0.2252064273	2	0	0.0947309417	0.464
P47811	Q5PXS1	0.2079807581	2	0	0.0941704036	0.37
P47811	Q00168	0.1841697009	3	0.5	0.0992761693	0.38
P47811	P00519	0.2225594316	2	0	0.0556546557	0.481
P47811	Q12852	0.2597701901	3	1	0.0821836228	0.396
